original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"7,51E+18";29/05/2025 08.29.16;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,05E+18";mpayy21;fal naufal;"kak mau tanya, kalau daftar eligible dan skor utbk serta ikut sm IPB ujian online secara bersamaan bisa ga ya? ðŸ¥¹";neutral;;;https://www.tiktok.com/@mpayy21/video/7509053203921505542;;"7,51E+18";;;;no-take-out;"7,51E+18";"Halo Para Pejuang IPB University! Ada banyak jalur untuk menjadi mahasiswa #KampusTerbaik! Catat tanggal penting Jalur Mandiri IPB University berikut, biar kamu gak kelewatan. Yuk persiapkan diri kamu sebaik-baiknya untuk jadi bagian dari Jatayu Harsakala! #IPBUniversity #IPBNesian #ayomasukipb  #fyp";https://www.tiktok.com/@ipbuniversity/video/7509053203921505542
"1,81E+16";04/01/2025 15.39.22;social_media;instagram;comment;talk;account;ipbofficial;1818662133;2286791376;tofani_hardiningtyas;tofani_hardiningtyas;kak org umum boleh masuk perpus ini?;neutral;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/208860260_210392271017128_6663212257619895481_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AE_1Yux3Itp3kgzd9-Zk_6tRf0cXSSUKZuHBkxzbucBzl6Io5br-feqi0Wu8Trol1E&_nc_ohc=pNI3Zu3eXxAQ7kNvgE5QoS_&_nc_gid=b8b9b40785ef49bfa4e9df993c864deb&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBATSa7QE92DBOHTc7OLGkG9TsBbLMSYCyqY3Px4vAcZw&oe=679E42E3&_nc_sid=0985b0;;https://www.instagram.com/p/DEXBpHTP5l8/18051654569097115;;"3,54E+18";;;;no-take-out;"3,54E+18";"#SpotIPB  Tahun baru, spot baru, semangat baru âœ¨  Ini dia Co-Creation Lounge, spot baru yang cantik dan super nyaman di Perpustakaan IPB University. Co-Creation Lounge hadir sebagai ruang bagi #IPBNesian untuk berkreasi, berbagi ide, dan bereksplorasi!   Kira-kira akan jadi spot favorit #IPBNesian gak nih? Komen di kolom komentar yaaa  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #spotipb";https://www.instagram.com/p/DEXBpHTP5l8/
"7,51E+18";01/06/2025 15.31.00;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,99E+18";user4000609730;ByTheR;kak untuk tes nya berapa hari? offline atau online?ðŸ™;neutral;;;https://www.tiktok.com/@user4000609730/video/7509053203921505542;;"7,51E+18";;;;no-take-out;"7,51E+18";"Halo Para Pejuang IPB University! Ada banyak jalur untuk menjadi mahasiswa #KampusTerbaik! Catat tanggal penting Jalur Mandiri IPB University berikut, biar kamu gak kelewatan. Yuk persiapkan diri kamu sebaik-baiknya untuk jadi bagian dari Jatayu Harsakala! #IPBUniversity #IPBNesian #ayomasukipb  #fyp";https://www.tiktok.com/@ipbuniversity/video/7509053203921505542
"7,51E+18";29/05/2025 08.33.01;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";73366033800;adesuryani_bkt;adesuryani_bkt;kak utk teknik kimia ipb berapa ukt dan ipinya kak?;neutral;;;https://www.tiktok.com/@adesuryani_bkt/video/7509053203921505542;;"7,51E+18";;;;no-take-out;"7,51E+18";"Halo Para Pejuang IPB University! Ada banyak jalur untuk menjadi mahasiswa #KampusTerbaik! Catat tanggal penting Jalur Mandiri IPB University berikut, biar kamu gak kelewatan. Yuk persiapkan diri kamu sebaik-baiknya untuk jadi bagian dari Jatayu Harsakala! #IPBUniversity #IPBNesian #ayomasukipb  #fyp";https://www.tiktok.com/@ipbuniversity/video/7509053203921505542
"7,49E+18";18/04/2025 21.05.52;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,40E+18";nousrnme2_;raa~;kakak aku msuk ipb jalur beasiswa ðŸ¥°;positive ;;;https://www.tiktok.com/@nousrnme2_/video/7486420218898599174;;"7,49E+18";;;;no-take-out;"7,49E+18";POV: manifesting berhasil dapat almet impian dari IPB tahun ini âœ¨ #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7486420218898599174
"1,81E+18";16/07/2024 01.21.05;social_media;twitter;status;talk;keyword;IPB;IPB;"1,69E+18";lovestongkol;Ù‹á¶» ð˜‡ ð°;kalah sm ipb offcam bntar lgsg ditegur sma sebut nama;neutral;https://pbs.twimg.com/profile_images/1796514284782170112/DlAlm8dX_normal.jpg;nan;https://twitter.com/lovestongkol/status/1812915304210833530;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,46E+18";09/01/2025 08.33.47;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,15E+18";blackswem;blackswem;kalau dari ponpes bisa ikut jalur apa ya kak??;neutral;;;https://www.tiktok.com/@blackswem/video/7452275863242018053;;"7,45E+18";;;;no-take-out;;;
"1,79E+16";26/01/2025 19.25.32;social_media;instagram;comment;talk;account;ipbofficial;1818662133;7223989073;aulya.putri.75470;aulya.putri.75470;Kalau jurusan kecerdasan buatan di mana ya min;neutral;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/450815579_467099216259994_6468976353871518400_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AHCSvmV6-V7MZbvDxEUVIXB8DOykT_-dlT1zU5AaCwCTmsVOQf2bUcGMN64eECPe_0&_nc_ohc=IDC-75Wq9P8Q7kNvgGSV3XF&_nc_gid=409f1ce0d04c4147929737a70fdfd3fc&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBv567HetfGKF9EteZpRFQDzqH8NCKtBJQLguCW3mB4yg&oe=679E4789&_nc_sid=0985b0;;https://instagram.com/p/DEo7sVzxDC7/17915234109061049;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥°  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,82E+16";17/03/2025 09.15.27;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1400091726;agasthya_kuswandi;agaskuswandi;Kalau perikanan peringkat berapa min?;neutral;https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/84765840_2688752207909225_4257377566131748864_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AFS9WtCI19ItI3YRcimmSHQjWBbP3pFQyIF9szSf0OQZn98ohIBDCbGlYvmOpFreRs&_nc_ohc=9KX2yjOaVskQ7kNvgH4uQLK&_nc_gid=B-uEj6wDzowBah86ZCbawg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYET4KUERxhj-0Jx-qy5zD_364ICDcHzyaKpRG6FD4PNgg&oe=67DEA0C3&_nc_sid=0985b0;;https://instagram.com/p/DHSHouhSqsJ/18158146315351479;;"3,59E+18";;;;no-take-out;"3,59E+18";"#PrestasiIPB  Pencapaian hari ini menjadi buah dari dedikasi, kerja keras, keringat dan usaha yang tiada henti-hentinya diupayakan.  IPB University berhasil meraih prestasi pada QS World University Rankings by Subject 2025: Agriculture & Forestry, dengan peringkat: - Peringkat 49 Dunia - Peringkat 10 Asia - Peringkat 1 ASEAN - Peringkat 1 Indonesia  Prestasi ini berhasil didapatkan berdasarkan beberapa penilaian, yaitu Research & Discovery (h-Index, sitasi per paper, academic reputation), Global Engagement (international research network), dan Employability (daya saing alumni).  Kami ucapkan terima kasih kepada seluruh pihak yang telah berkontribusi.  Jayalah kampusku, IPB Digdaya!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DHSHouhSqsJ
"1,81E+16";05/02/2025 17.13.03;social_media;instagram;comment;talk;account;ipbofficial;1818662133;65251942056;adnanpamula98;adnanpamula98;Kalau snbt kapan kak;neutral;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/475332307_2635483073329539_4224727607501633142_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AFSJQdTVOVE5XdpglTHquJ7J--XN7oa8PuLRUZ4ksHEMlSro3l8F3EBh_yKMiDgrSg&_nc_ohc=YNHlyvB-HDgQ7kNvgHb7Nft&_nc_gid=2669b237fe864bbf9f5d038bdb33fe61&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDiKIsMBp2EmkQE3XI8N-nWF1FsNImkc0p0vN-q2aZEfg&oe=67BCCCED&_nc_sid=0985b0;;https://instagram.com/p/DFKe5QUP7Cc/18055247555086510;;"3,55E+18";;;;no-take-out;"3,55E+18";"Halo para pejuang IPB University!  Penasaran ada yang rame-rame,, eh taunya ada info seputar jalur SNBP 2025!   Catat tanggal-tanggal pentingnya, pastikan kamu tidak terlewat yaa ðŸ™ŒðŸ»  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #snbp2025";https://instagram.com/p/DFKe5QUP7Cc
"1,79E+16";21/03/2025 18.21.43;social_media;instagram;comment;talk;account;ipbofficial;1818662133;62678041132;sinifakenyaaqil;sinifakenyaaqil;kalau ujian utbk gak bisa online kak;neutral;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/483383811_2103544106775758_3239863030540155908_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEsmpaFoLUeKbq3ho-7L-ZP0EwnjMWzfPMx3_GYVG_SzFkZ-CQeqUKz1vq88ADtzJY&_nc_ohc=PzfRiEE4kUkQ7kNvgHPBXuO&_nc_gid=eI36sCiSWT-Un-tl-5DiKw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEFdBajBvtHryigUqAOB67nY6GBMvGir0vSVDdhY3gakg&oe=67E3AAFA&_nc_sid=0985b0;;https://instagram.com/p/DHdWWBbxYf7/17856584397393555;;"3,59E+18";;;;no-take-out;"3,59E+18";"Halo Pejuang SNBT!  Kamu pilih lokasi ujian UTBK-SNBT di IPB University? Pas banget nih, ada rekomendasi beberapa kantin favorit #IPBNesian yang bisa kamu cobain sebelum atau setelah ujian UTBK di IPB University. Tonton sampai habis dan save video ini biar kamu gak bingung mau makan dimana!  Gimana nih, jadi makin yakin pilih lokasi ujian UTBK-SNBT di IPB University kan?   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #UTBKIPB";https://instagram.com/p/DHdWWBbxYf7
"1,92E+18";21/05/2025 07.49.19;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,37E+18";tangbintaaang;ðŸŒ ;"Kalo @ipbofficial wisuda, yg riweuh macetnya 1 kabupaten. Fakmen.";negative;https://pbs.twimg.com/profile_images/1738386987521028096/b4tcXU9I_normal.jpg;;https://twitter.com/tangbintaaang/status/1924990858782507176;medioker yang masih rare;;;;;no-take-out;;;
"7,48E+18";22/03/2025 10.43.38;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,83E+18";stieezy;helloworld;kalo mau ipb ambil yg s1 ges jgn yg sv ntar nyesel wkwk;negative;;;https://www.tiktok.com/@stieezy/video/7457838991556267270;;"7,46E+18";;;;no-take-out;"7,46E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥° Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar! #IPBUniversity #IPBNesian #vibes  #fyp ";https://www.tiktok.com/@ipbuniversity/video/7457838991556267270
"1,83E+16";08/02/2025 19.37.54;social_media;instagram;comment;talk;account;ipbofficial;1818662133;39748711161;annisa_amaliyati;annisa_amaliyati;Kalo mau lanjut dari D3 ke S1 pakai jalur apa ya kak?;neutral;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/444739850_415724771342666_827256350180657247_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2AFp4rkiBPie38BE3kXY0ZIEpzlB6ukHUlPL043GgagssOCdJ_SSiYXNOovdfKLKYsU&_nc_ohc=oLtazJ9u7JwQ7kNvgFl4HXh&_nc_gid=1e41414d225b4e0986ea698f345f2a1c&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDCHUPsJiTr2wFON6Ah9oJ9FbLUmotZGaAyvvcFybCsZQ&oe=67BCE714&_nc_sid=0985b0;;https://instagram.com/p/DFxGjT_yYWo/18313172920203803;;"3,56E+18";;;;no-take-out;"3,56E+18";Live BESTIE Ep 1 - 2025  Kupas Tuntas Jalur Seleksi Nasional Berdasarkan Prestasi (SNBP)   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb;https://instagram.com/p/DFxGjT_yYWo
"7,51E+18";29/05/2025 08.44.34;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,82E+18";vielovepinky;vin;"kalo misal aku daftar sm skor utbk sedangkan pilihan snbt ku ditolak IPB, apakah ada kemungkinan aku diterima di sm skor utbk?";neutral;;;https://www.tiktok.com/@vielovepinky/video/7509053203921505542;;"7,51E+18";;;;no-take-out;"7,51E+18";"Halo Para Pejuang IPB University! Ada banyak jalur untuk menjadi mahasiswa #KampusTerbaik! Catat tanggal penting Jalur Mandiri IPB University berikut, biar kamu gak kelewatan. Yuk persiapkan diri kamu sebaik-baiknya untuk jadi bagian dari Jatayu Harsakala! #IPBUniversity #IPBNesian #ayomasukipb  #fyp";https://www.tiktok.com/@ipbuniversity/video/7509053203921505542
"7,48E+18";04/03/2025 22.40.27;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,27E+18";j844615;j;"kalo pilih lokasi di ipb, ada potensi dapet lokasi di ipb sukabumi ga sih? ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ gamau disitu ðŸ˜­";neutral;;;https://www.tiktok.com/@j844615/video/7477880450040614150;;"7,48E+18";;;;no-take-out;"7,48E+18";Ubur-ubur ikan lele Mau lokasi UTBK-SNBT yang estetik? Ya di IPB University dong lee~ Halo Para Pejuang SNBT ðŸ™ŒðŸ» Yuk persiapkan diri kamu sebaik-baiknya menuju UTBK-SNBT 2025! Pastikan kamu pilih kampus IPB University sebagai lokasi ujiannya yaa ðŸ˜Š #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #utbk2025 ;https://www.tiktok.com/@ipbuniversity/video/7477880450040614150
"1,82E+18";21/07/2024 19.51.07;social_media;twitter;status;talk;keyword;IPB;IPB;"1,33E+18";rsyraisyu;syisyu;"kalo printer gue rusak, gue salahin ipbðŸ˜­ https://t.co/eEJnkLzCJL";negative;https://pbs.twimg.com/profile_images/1811806912318431232/_zWKTn3m_normal.jpg;nan;https://twitter.com/rsyraisyu/status/1815006592603234656;ipbâ€™24ðŸ”¬ðŸ§«ðŸ¥¼;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";24/01/2025 20.05.45;social_media;instagram;comment;talk;account;ipbofficial;1818662133;71674779934;heavenkebaya.id;heavenkebaya.id;kampus favorit anak anak jaman now nih â¤ï¸;positive ;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/474024510_1660708057862415_322984099480045979_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2AHl3LMvqoUK3YUmMN62tACtHC_keD-txzZ860Ie4_K0l6qM8L8vE1q-M7BHG28rxt0&_nc_ohc=GjaZw2awXlYQ7kNvgGWWNIT&_nc_gid=bd08cf968a9646d6bfc54f36f282888e&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB0AHmAQdbBzlzRaYRgn6m-ZSewJySeYfZbSx_guZwcwg&oe=679E6159&_nc_sid=0985b0;;https://instagram.com/p/DFKe5QUP7Cc/18021272018387807;;"3,55E+18";;;;no-take-out;"3,55E+18";"Halo para pejuang IPB University!  Penasaran ada yang rame-rame,, eh taunya ada info seputar jalur SNBP 2025!   Catat tanggal-tanggal pentingnya, pastikan kamu tidak terlewat yaa ðŸ™ŒðŸ»  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #snbp2025";https://instagram.com/p/DFKe5QUP7Cc
"7,49E+18";16/04/2025 09.26.07;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,92E+18";yuliasebrinaa;Yulia Sebrinaaa Hary;kampus GG ya ini?makin bagus dan keren ajaa ini;positive ;;;https://www.tiktok.com/@yuliasebrinaa/video/7493500197666868485;;"7,49E+18";;;;no-take-out;"7,49E+18";"POV: IPB will always be your dream campus â™¡ Coba spill, program studi apa sih yang selalu jadi impian kamu di IPB University? #IPBUniversity #IPBNesian #manifesting #ayomasukipb #fyp ";https://www.tiktok.com/@ipbuniversity/video/7493500197666868485
"7,47E+18";07/02/2025 13.36.12;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,96E+18";davin_be_improve;Davin | kang ceritaðŸ‘€;"Kampus gokil, jalur masuk nya banyak banget ðŸ”¥";positive ;;;https://www.tiktok.com/@davin_be_improve/video/7465630532299246853;;"7,47E+18";;;;no-take-out;"7,47E+18";"Kabar gembira untuk kamu para pejuang #KampusTerbaik! Tahun ini, akan ada penambahan kuota bagi calon mahasiswa, untuk program sarjana dan sarjana terapan. Yuk cek informasi selengkapnya di website admisi.ipb.ac.id Semangat para pejuang IPB University ðŸ™ŒðŸ» #IPBUniversity #IPBNesian #ayomasukipb #fyp ";https://www.tiktok.com/@ipbuniversity/video/7465630532299246853
"1,81E+16";10/01/2025 16.17.36;social_media;instagram;comment;talk;account;ipbofficial;1818662133;46899653303;ramarstywn;ramarstywn;kampus idamanðŸ”¥;positive ;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/461937794_1930987014076506_4863197775629404148_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AEUH1A15qg_11T89jIpYks9rTp80pgV-83wgKBvwvFfEZgNOmAkC51fWROdw-PyqLk&_nc_ohc=5IGG-cLh_CUQ7kNvgHe6yhS&_nc_gid=d569a4e956454c9990ce450eaab0782c&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCFqECMAWSvQixnBf-EmpqvFarO7FMhRo3VUvu_Nm2ZIg&oe=6786B35F&_nc_sid=0985b0;;https://instagram.com/p/DEo7sVzxDC7/18063056620878528;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥°  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,80E+16";17/07/2024 15.13.01;social_media;instagram;comment;talk;account;ipbofficial;1818662133;43275955099;_xzymoon_;_xzymoon_;kampus impian;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/435875296_1494350641111499_5404912271199114615_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=pNeXDc4S-SEQ7kNvgFU5qLs&gid=c8e2f2bec1c44ef5bf55859006e68f06&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYClASG2tm_YTaeFqAqpyVLL9kuXiULIvfK9hLm9F9umLg&oe=669E6D68&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9eo0gDygOB/18030749381128098;nan;"3,41E+18";nan;nan;nan;no-take-out;"3,41E+18";"Siapa nih yang udah gak sabar merayakan hari bahagia bersama teman-teman dan keluarga tercinta di Graha Widya Wisuda? ðŸ‘‹ðŸ»  Untuk #IPBNesian yang akan diwisuda besok, selamat! Sampai jumpa di GWW yaa~  #IPBUniversity #IPBNesian #wisudaIPB #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9eo0gDygOB/
"1,84E+16";16/01/2025 09.06.10;social_media;instagram;comment;talk;account;ipbofficial;1818662133;9529998874;momsyifazka;momsyifazka;kampus impian anakku ðŸ˜;positive ;https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2AEM3sbOap0QEBwN2M8atvKbCj01rc8j9kgENYkICLeG7L_7LbrWYf8dgi6OJKJmruI&_nc_ohc=pTJXK6X9SScQ7kNvgFfb-zP&_nc_gid=2cc81cc691d2420fba8fd8f1eef93fb5&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYCuO2Tcx9OznuhFhlkjG_PFyxjkvQNgQ8SwSy_dAZWXvg&oe=679E7068&_nc_sid=e7f676;;https://instagram.com/p/DEo7sVzxDC7/18441219355074843;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥°  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,80E+16";24/01/2025 20.06.08;social_media;instagram;comment;talk;account;ipbofficial;1818662133;71674779934;heavenkebaya.id;heavenkebaya.id;kampus kebanggaan ku â¤ï¸;positive ;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/474024510_1660708057862415_322984099480045979_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2AHCSvmV6-V7MZbvDxEUVIXB8DOykT_-dlT1zU5AaCwCTmsVOQf2bUcGMN64eECPe_0&_nc_ohc=GjaZw2awXlYQ7kNvgGWWNIT&_nc_gid=409f1ce0d04c4147929737a70fdfd3fc&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAIF_MzaMGaajfr19SSb-k6yr-Sa_ociqL-kVaE7A8qEA&oe=679E6159&_nc_sid=0985b0;;https://instagram.com/p/DEo7sVzxDC7/18030777131268457;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥°  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,84E+18";19/09/2024 09.43.51;social_media;twitter;status;talk;keyword;IPB;IPB;"1,68E+18";vannotaegar;mahasiswaipbsmt1;"Kampus lain: kuliah pulang healing IPB: kuliah, tugas, projekan";neutral;https://pbs.twimg.com/profile_images/1829929241896755200/fmwiCLHZ_normal.jpg;nan;https://twitter.com/vannotaegar/status/1836597038882169260;18+ / suka ngonten;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,79E+16";30/04/2025 07.32.52;social_media;instagram;comment;talk;account;ipbofficial;1818662133;2063330801;yusi.ekawati;yusi.ekawati;Kampus nya dimana ini min;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/164172443_305758124217971_9041013449850412534_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFCmL1qmIP1uoZzGJLudK46sFPuATW4kBuBYtUax1x3HFEd3y44L-OesgP9hFndCA8&_nc_ohc=3-zqDLfR5sMQ7kNvwGdQnvp&_nc_gid=g-Vk-JYjqtYyxSfjcSM33A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIjPFT71eCOl6jSZ7nh-VhtVA6_1g07ClF8jucFctwLgQ&oe=681F6BE2&_nc_sid=0985b0;;https://instagram.com/p/DJBtTbyxsnN/17857258164416790;;"3,62E+18";;;;no-take-out;"3,62E+18";"Halo Para Pejuang IPB University!  Buat kamu yang sering tanya, di IPB tuh ada program studi teknik gak sih? Jawabannya ada loh! IPB University kembali membuka sekolah baru, yaitu Sekolah Teknik! Ini dia beberapa program studi yang menjadi bagian dari Sekolah Teknik.  Persiapkan diri kamu sebaik-baiknya yaa untuk menjadi bagian dari keluarga #KampusTerbaik!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb";https://instagram.com/p/DJBtTbyxsnN
"7,47E+18";30/01/2025 21.57.01;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,71E+18";venypatsin;wkwkwk;kampus Terbaik di IPB University selalu diðŸ«¶ðŸ¼ðŸ’™;positive ;;;https://www.tiktok.com/@venypatsin/video/7465630532299246853;;"7,47E+18";;;;no-take-out;"7,47E+18";"Kabar gembira untuk kamu para pejuang #KampusTerbaik! Tahun ini, akan ada penambahan kuota bagi calon mahasiswa, untuk program sarjana dan sarjana terapan. Yuk cek informasi selengkapnya di website admisi.ipb.ac.id Semangat para pejuang IPB University ðŸ™ŒðŸ» #IPBUniversity #IPBNesian #ayomasukipb #fyp ";https://www.tiktok.com/@ipbuniversity/video/7465630532299246853
"1,79E+16";06/02/2025 22.17.32;social_media;instagram;comment;talk;account;ipbofficial;1818662133;187998041;vennyalawiyah;vennyalawiyah;kampus terbaikkuðŸ’™;positive ;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/452586834_451533621109012_4940717485633815248_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AGut995YyHxTZRFG1V88QSNqDL--EtDEhmhY3rFaDuQyiQWHHz9xsO09oAf5ES2la0&_nc_ohc=fDR2fspNR-sQ7kNvgFAdkhy&_nc_gid=04fd1f63b9e7441097e8988287bb62a0&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBTzlwa-aGr5jL-lE2H82JvzH2xOzbGVD2KN3gpTBGZ-Q&oe=67AB4805&_nc_sid=0985b0;;https://www.instagram.com/p/DFueh7FxNZo/17946956498803152;;"3,56E+18";;;;no-take-out;"3,56E+18";"POV: A birdâ€™s-eye view of IPB University â˜€ï¸  From the skies, the dream looks even better than ever.   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DFueh7FxNZo/
