original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"7,48E+18";18/03/2025 17.17.29;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,79E+18";zeeesky_28;z;aku kejar kamu di utbk😠;positive ;;;https://www.tiktok.com/@zeeesky_28/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true ✨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"1,92E+18";24/04/2025 19.40.09;social_media;twitter;status;talk;keyword;IPB;IPB;"1,43E+18";nasipadang11111;shall²⁵;"Aku liat IPB peminatnya turun, trs aku ambil jurusan sepi jg. Semoga lolos lah";negative;https://pbs.twimg.com/profile_images/1902512956262502400/t3DQxlU3_normal.jpg;;https://twitter.com/nasipadang11111/status/1915385270461227101;bismillah IPB62;;;;;no-take-out;;;
"1,90E+18";18/03/2025 15.04.24;social_media;twitter;status;talk;keyword;IPB;IPB;"1,81E+18";choibama;bami;AKU LOLOS SNBP KMN IPB 😭😭❤️❤️;neutral;https://pbs.twimg.com/profile_images/1862889273281888256/-MabEFkO_normal.jpg;;https://twitter.com/choibama/status/1901907524892414191;JA41 | 희승.범규 .ᐟ🐧ྀིྀི✮⋆˙;;;;;no-take-out;;;
"7,51E+18";29/05/2025 06.55.48;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,94E+18";uwinnn26;win26;aku lulus ipb yaampun masih gak nyangkaaa😭;positive ;;;https://www.tiktok.com/@uwinnn26/video/7509418669017943352;;"7,51E+18";;;;no-take-out;"7,51E+18";"POV: what i used to only imagine is now real Halo Para Pejuang #KampusTerbaik 🙌🏻   Hasil SNBT sudah diumumkan hari ini! Gimana nih hasilnya? Yuk share di kolom komentar! Buat teman-teman yang sudah lolos, selamat yaa! Buat teman-teman yang masih harus berjuang, tetap semangat! Masih ada banyak cara untuk menjadi bagian dari keluarga #KampusTerbaik ✨    #IPBUniversity   #IPBNesian   #UTBKSNBT2025  #fyp";https://www.tiktok.com/@ipbuniversity/video/7509418669017943352
"1,92E+18";25/04/2025 23.45.07;social_media;twitter;status;talk;keyword;IPB;IPB;"1,29E+18";aintsaintes;saint²⁵;aku mampu dannnn pantas masuk IPB itu!!!!! 😡😡😡😡😠😠😠😠😠🤍🤍🤍🤍🤍🤍🤍;neutral;https://pbs.twimg.com/profile_images/1872191318614740992/aomwUyKN_normal.jpg;;https://twitter.com/aintsaintes/status/1915809306710024402;going to maba ipb 62;;;;;no-take-out;;;
"1,93E+18";29/05/2025 15.10.11;social_media;twitter;status;talk;keyword;IPB;IPB;"1,43E+18";nasipadang11111;shall²⁵;"Aku masih pengen coba IPB, tapi uang gedungnya bisa lebih kecil ngga sih kalo pake kipk";neutral;https://pbs.twimg.com/profile_images/1902512956262502400/t3DQxlU3_normal.jpg;;https://twitter.com/nasipadang11111/status/1928000907595157538;;;;;;no-take-out;;;
"7,47E+18";06/02/2025 11.16.34;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,30E+18";kehidupanyangbahagia23;p;aku mau banget masuk kuliah di IPB;positive ;;;https://www.tiktok.com/@kehidupanyangbahagia23/video/7454869888100846854;;"7,45E+18";;;;no-take-out;"7,45E+18";"[New chapter, new beginnings, new hopes] Wrap up the entire journey of 2024, and wish for all the good luck to come in 2025 💫 Memulai lembaran baru dengan mimpi-mimpi yang baru. Kira-kira apa aja sih harapan yang ingin kamu capai di tahun 2025? Yuk, share di kolom komentar! #IPBUniversity #IPBNesian #2024recap  #fyp";https://www.tiktok.com/@ipbuniversity/video/7454869888100846854
"1,92E+18";25/04/2025 11.45.23;social_media;twitter;status;talk;keyword;IPB;IPB;"1,92E+18";chichiochiiiii;chichiochiiiii;"Aku mau review ruangan yang aku pake buat utbk tadi. Aku utbk di IPB Vokasi kampus Cilibende, CB 03 R-21. Alhamdulillah tempatnya bersih, dingin, terus nyaman juga.";negative;https://pbs.twimg.com/profile_images/1915627624476663810/sqVKS8on_normal.jpg;;https://twitter.com/chichiochiiiii/status/1915628180494491671;;"1,92E+18";"1,92E+18";;;no-take-out;;;
"1,81E+16";09/05/2025 15.47.51;social_media;instagram;comment;talk;account;ipbofficial;1818662133;66258668036;hariono3259;hariono3259;"Aku maw nanya jalur mandiri IPB kpan dibuka ya, maksudku bulan berapa dibukanya?....";neutral;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/438608314_409183408491097_1613132223507385873_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGmmo5Ck6y7RSTUi_Pap8vGi5BPg3TvDAAaGwegclBAI1JPc9DbBMutG2Fb6oephfo&_nc_ohc=TqUVifDE6GEQ7kNvwGD0auj&_nc_gid=qywLZJrYMRikHOsxTAbRfg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKkWN4LrvGlzL7yQIWp1GkSY72aQd0eFkZTFwD5cEfZsw&oe=683E7B3F&_nc_sid=0985b0;;https://instagram.com/p/DJLRkYbRmj6/18098029264484050;;"3,62E+18";;;;no-take-out;"3,62E+18";Live BESTIE Ep 07-2025  Bedah Program Studi: - Teknik Kimia - Teknik Mesin  #IPBUniversity #IPBNesian #DiktisaintekBerdampak #KampusTerbaik;https://instagram.com/p/DJLRkYbRmj6
"1,81E+16";18/03/2025 18.22.56;social_media;instagram;comment;talk;account;ipbofficial;1818662133;61890558746;2007dumpss;2007dumpss;"aku merah bestiee, ttp semangat ❤️❤️";neutral;https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QFC9PPWF5JMovTy2XPGi51fiNCrWySptnaPU_NlRAfH2_UwVE5mzO_fyxlCEBNnDoWloHzCZFRj__kWJKpXoE6B&_nc_ohc=JjupmNBvpWkQ7kNvgFTgg3r&_nc_gid=xmt8sBNJ77t2vuZBbkRb_w&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYEMYMBwPCwlWfhlKyTN0H5BTZCWZvmHuOwG12cTsu44og&oe=67DFB2A8&_nc_sid=9e8221;;https://instagram.com/p/DHVaDvzywTZ/18058053710318546;;"3,59E+18";;;;no-take-out;"3,59E+18";Live BESTIE Ep 05-2025  Hajatan Pengumuman Jalur Seleksi Nasional Berdasarkan Prestasi (SNBP 2025)  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/DHVaDvzywTZ
"7,49E+18";17/04/2025 17.57.51;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,49E+18";user9287476186390;fillix pratama25;aku nanti mau kuliah di universitas ipb seneng banget 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰;positive ;;;https://www.tiktok.com/@user9287476186390/video/7199615911601523994;;"7,20E+18";;;;no-take-out;;;
"1,82E+16";18/03/2025 18.46.06;social_media;instagram;comment;talk;account;ipbofficial;1818662133;12810088779;julleazee;julleazee;AKU NYUUSL KESANANYA LEWAT UTBK YAH!🥺🤍;neutral;https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/471559693_620798087182673_4557361372381222084_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHiqyQlo-dZjlxT9qJ4novcHQtMPVVkim1STI3fPWs2xw3y5b6qsyfXLKsNbCS7ImE&_nc_ohc=vBlteJCxEo4Q7kNvgEDUZiM&_nc_gid=kO4LteejpmcUQ6PCLw5a4w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGic2BcFrSfo-QjPw3FH83sjQoeKqAQuuYMTw9rC3yZ6A&oe=67DFC07B&_nc_sid=0985b0;;https://instagram.com/p/DHVaDvzywTZ/18166882768332613;;"3,59E+18";;;;no-take-out;"3,59E+18";Live BESTIE Ep 05-2025  Hajatan Pengumuman Jalur Seleksi Nasional Berdasarkan Prestasi (SNBP 2025)  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/DHVaDvzywTZ
"7,47E+18";07/02/2025 11.24.12;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,43E+18";abi_luk5;pp ramada 2025 kucing;aku pernah ke ipb bagus bangt kesonoh lumayan Deket sih aku kan orang Tegal waru anggrek;positive ;;;https://www.tiktok.com/@abi_luk5/video/7199615911601523994;;"7,20E+18";;;;no-take-out;;;
"1,91E+18";16/04/2025 07.29.29;social_media;twitter;status;talk;keyword;IPB;IPB;"1,65E+18";pemudaidamanid;Amal Alghozali;Aku pernah rajin menemui para dosen dan guru besar  ilmu tanah IPB. Sebagian dari mereka sekarsng sudah pensiun dan sehat. https://t.co/TtHgxdqIx3;neutral;https://pbs.twimg.com/profile_images/1853469499372224512/ICT9GZkM_normal.jpg;;https://twitter.com/pemudaidamanid/status/1912302290071089477;"Piye? Iki ngene. Biasa Cah Nom. Bisa Diatur, Persipa. diuruscahcah. waningeyel.";;;;;no-take-out;;;
"1,81E+16";04/01/2025 08.17.50;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1830167755;dian_0812;dian_0812;Aku rindu tangga berputar menuju lantai 2 😢😢;positive ;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/357861938_2921257841342747_2915558916181812769_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AE_1Yux3Itp3kgzd9-Zk_6tRf0cXSSUKZuHBkxzbucBzl6Io5br-feqi0Wu8Trol1E&_nc_ohc=Z-9SxZ66AlYQ7kNvgEaSFxW&_nc_gid=b8b9b40785ef49bfa4e9df993c864deb&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBc_AaSce2_0EaCY4c1tru1tlk-v3Gzm6yLS78qulfSIA&oe=679E4D47&_nc_sid=0985b0;;https://www.instagram.com/p/DEXBpHTP5l8/18081421555579728;;"3,54E+18";;;;no-take-out;"3,54E+18";"#SpotIPB  Tahun baru, spot baru, semangat baru ✨  Ini dia Co-Creation Lounge, spot baru yang cantik dan super nyaman di Perpustakaan IPB University. Co-Creation Lounge hadir sebagai ruang bagi #IPBNesian untuk berkreasi, berbagi ide, dan bereksplorasi!   Kira-kira akan jadi spot favorit #IPBNesian gak nih? Komen di kolom komentar yaaa  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #spotipb";https://www.instagram.com/p/DEXBpHTP5l8/
"1,82E+18";28/07/2024 23.13.53;social_media;twitter;status;talk;keyword;IPB;IPB;219304294;roseceln;audi;aku sbnrny trauma dgn sm IPB tp malah ikut lg 😂🤣;negative;https://pbs.twimg.com/profile_images/1817506108891967488/5wSKbJrr_normal.jpg;nan;https://twitter.com/roseceln/status/1817594337305473192;semigap 24 | soon to be pacil UI ⭑.ᐟ;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,47E+18";04/02/2025 17.25.21;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,01E+18";lalisazzzz;mayyy;aku udah semester 2 tapi masih gamonin ipb ☹️;positive ;;;https://www.tiktok.com/@lalisazzzz/video/7467487578338495749;;"7,47E+18";;;;no-take-out;"7,47E+18";Dibuat jatuh cinta berkali-kali dengan #KampusTerbaik. Janji yaa tetep berjuang untuk masuk IPB University? 🥰 #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7467487578338495749
"1,93E+18";24/05/2025 09.06.02;social_media;twitter;status;talk;keyword;IPB;IPB;"1,67E+18";detik_edu;detikedu;"Alang-alang Dulu Dianggap Gulma, Peneliti IPB Sulap Jadi Alat Lawan Hama Padi https://t.co/FALHosu9C7";positive ;https://pbs.twimg.com/profile_images/1668188583503757312/WloGgT5__normal.jpg;;https://twitter.com/detik_edu/status/1926097328668094694;"Yuk temukan informasi terbaru dan lengkap seputar dunia pendidikan. Dari mulai beasiswa, seleksi masuk perguruan tinggi, dan masih banyak lagi.";;;;;no-take-out;;;
"1,89E+18";22/02/2025 06.14.41;social_media;twitter;status;talk;keyword;IPB;IPB;"1,64E+18";hasyimmurtadho_;hasyim murtadho;"Alasan didirikannya IPB sangatlah jelas berlandaskan dengan karakter negara ini, yaitu negara agraris. Di mana mayoritas penduduknya adalah petani, peternak, dan nelayan serta mayoritas lahannya adalah sawah, kebun, kandang, kolam, dan tambak.";neutral;https://pbs.twimg.com/profile_images/1827000393408409600/eNG5QtrI_normal.jpg;;https://twitter.com/hasyimmurtadho_/status/1893076908440531027;;"1,89E+18";"1,64E+18";;;no-take-out;;;
"1,91E+18";07/04/2025 23.16.34;social_media;twitter;status;talk;keyword;IPB;IPB;"1,57E+18";nenenkiri;Naufal;"Alasan IPB berubah jadi Institute Perbankan Bogor wkwkwk dan cuma di Indonesia, yang katanya negara agraris, tapi petaninya mau punah 😂😭";negative;https://pbs.twimg.com/profile_images/1910391390196125696/7Zb6xseo_normal.jpg;;https://twitter.com/nenenkiri/status/1909279141192761754;Kopites #YNWA #WeArePersib;;;;;no-take-out;;;
"1,88E+18";04/01/2025 21.39.46;social_media;twitter;status;talk;keyword;IPB;IPB;"1,76E+18";pkuwirawr;wwwirawr;alasan kenapa bukan IPB 1. susah nyeberang  2. gaada pantai;negative;https://pbs.twimg.com/profile_images/1871032526380425216/BEZEDbqw_normal.jpg;;https://twitter.com/pkuwirawr/status/1875552707370746033;"akun ini untuk publik, SHOTARO MUAH MUAH🦦🧋🧡";;;;;no-take-out;;;
"1,82E+18";31/07/2024 18.59.19;social_media;twitter;status;talk;keyword;IPB;IPB;"1,45E+18";annfaay;an;"alhamdillah, lulus ipb dengan kaki berotot nanti https://t.co/zQFo9DvJqr";positive;https://pbs.twimg.com/profile_images/1806305077336158208/-uiALneC_normal.jpg;nan;https://twitter.com/annfaay/status/1818617437140795831;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,40E+18";09/08/2024 05.51.00;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,36E+18";shofia1920;Shofia;Alhamdulilah anak sy lulus snbp🥰;positive;nan;nan;https://www.tiktok.com/@shofia1920/video/7379932496160427270;nan;"7,38E+18";nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+16";18/03/2025 21.43.10;social_media;instagram;comment;talk;account;ipbofficial;1818662133;60095448190;chhaaa.26;chhaaa.26;alhamdulilah lolos SNBP IPB.. oiya apakah boleh meminta link resmi utk website registrasi online IPB kak? terimakasih.;positive ;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/476110322_614057761267439_6226949204811388847_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHiqyQlo-dZjlxT9qJ4novcHQtMPVVkim1STI3fPWs2xw3y5b6qsyfXLKsNbCS7ImE&_nc_ohc=PqJHIJfIAU0Q7kNvgHjP5X_&_nc_gid=kO4LteejpmcUQ6PCLw5a4w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGTxOyF2cglVdH0KmdN1DbRIcxpnbbpgijgX0m9NOvgaA&oe=67DFBC5F&_nc_sid=0985b0;;https://instagram.com/p/DHVaDvzywTZ/18074581486816482;;"3,59E+18";;;;no-take-out;"3,59E+18";Live BESTIE Ep 05-2025  Hajatan Pengumuman Jalur Seleksi Nasional Berdasarkan Prestasi (SNBP 2025)  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/DHVaDvzywTZ
"1,83E+18";01/09/2024 15.16.50;social_media;twitter;status;talk;keyword;IPB;IPB;"1,32E+18";kqaayu;ayu | dept era;"alhamdulilah, thankyou ipb!💙 https://t.co/FXtFMmfcDY";positive;https://pbs.twimg.com/profile_images/1705640044076441600/fRyOvJlj_normal.jpg;nan;https://twitter.com/kqaayu/status/1830157857708523545;Community Nutrition 60;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,48E+18";19/03/2025 04.33.20;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,96E+18";wheresmypizza;marcyfii;"Alhamdulilahh, udah belajar mati-matian buat utbk, eh Allah ngasih rezeki lolos IPB 🥹🥹🥹🥹💙💙💙💙💙💙SMANGAT TEMEN-TEMEN PEJUANG UTBK 🫂🫂🫂🫂";positive ;;;https://www.tiktok.com/@wheresmypizza/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true ✨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"7,43E+18";26/10/2024 07.51.35;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,88E+18";iisisti89;iisisti;Alhamdulillah anak bujangku wisuda di sini kemarin tgl 22 ..cumlaude lagi🥰;positive;nan;nan;https://www.tiktok.com/@iisisti89/video/7428158296818732296;nan;"7,43E+18";nan;nan;nan;no-take-out;"7,43E+18";"IPB, (B) nya apa? Beranduu~ Halo #IPBNesian Siapa nih yang udah berhasil mengabadikan momen cantik ini? Jangan lupa tag mimin yaa! #IPBUniversity #IPBNesian #fyp ";https://www.tiktok.com/@ipbuniversity/video/7428158296818732296
"1,81E+18";08/07/2024 13.18.49;social_media;twitter;status;talk;keyword;IPB;IPB;"1,65E+18";matchalalung;aldi 🪿;alhamdulillah anak ipb https://t.co/CtvkjJPciQ;positive;https://pbs.twimg.com/profile_images/1789988777601179648/fvahdjXM_normal.jpg;nan;https://twitter.com/matchalalung/status/1810196826139828593;korban kecelakaan flyover kircon;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,48E+18";18/03/2025 19.26.15;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,71E+18";chocopie.kyutii;kyutipiee__;Alhamdulillah anak sy keterima SNBP di Fak.Teknik Sipil dan Lingkungam..semoga mjd awal kesuksesan masadepan anaknsy. Terimaksih IPB🙏🥰;positive ;;;https://www.tiktok.com/@chocopie.kyutii/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true ✨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"1,81E+16";03/10/2024 18.09.10;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1615644428;tati_nurhayati_17;tati_nurhayati_17;Alhamdulillah Anakku IPB 61;positive;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/472424157_971380104898774_4939487280472859545_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AGocdwl6YZv7bYFdoL7u8hztAVvPytBu3cCjuENuaceEN9m0Lib9E8sA_mvdRmz3eU&_nc_ohc=s6JiO54B2swQ7kNvgFtJDGt&_nc_gid=cce4a051231e482f8d7e12ca5fbfae09&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCq2E0R2NN16p_EtW4QXHq4arnmQcYyzKJl6DzDVlMCbQ&oe=67BCBE8F&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/18065315932651326;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long 💙  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,81E+16";18/03/2025 17.27.40;social_media;instagram;comment;talk;account;ipbofficial;1818662133;5381577071;dianlesmana28;dianlesmana28;Alhamdulillah anakku lolos Teknik Industri Pertanian IPB 💙🤲;positive ;https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/472444544_957015349662681_7663119658374527171_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHiqyQlo-dZjlxT9qJ4novcHQtMPVVkim1STI3fPWs2xw3y5b6qsyfXLKsNbCS7ImE&_nc_ohc=imNEDCrv3NAQ7kNvgFxLi9N&_nc_gid=kO4LteejpmcUQ6PCLw5a4w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEOSb2Vg5YP8hgJbN7bUfFTz4stY-R0uri0iU2vj5GTCw&oe=67DF9AA5&_nc_sid=0985b0;;https://instagram.com/p/DHVaDvzywTZ/18086999530592293;;"3,59E+18";;;;no-take-out;"3,59E+18";Live BESTIE Ep 05-2025  Hajatan Pengumuman Jalur Seleksi Nasional Berdasarkan Prestasi (SNBP 2025)  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/DHVaDvzywTZ
"7,44E+18";30/11/2024 07.44.02;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,82E+18";dakur74;pejuangreceh;Alhamdulillah anaku sudah ke terima di IPB🥰;positive;nan;nan;https://www.tiktok.com/@dakur74/video/7442249045592083768;nan;"7,44E+18";nan;nan;nan;no-take-out;"7,44E+18";"Pesona #KampusTerbaik emang gak main-main! Kecantol dikit mana bisa lepas, ya kan? 😝  #IPBUniversity #IPBNesian #KampusTerbaik #fyp";https://www.tiktok.com/@ipbuniversity/video/7442249045592083768
"1,80E+16";22/07/2024 18.04.31;social_media;instagram;comment;talk;account;ipbofficial;1818662133;3606864258;rindy_mrdn;rindy_mrdn;Alhamdulillah bisa menjadi bagian dari IPB❤️;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/36085804_185059638830290_2712327248207151104_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=SCkm5doKju4Q7kNvgGPE_yp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBWD5tbfddMAqC0xB-nxzAtm27268QSPyJv4abKE78Slg&oe=66A4BFC9&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/17985738899694981;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long 💙  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,81E+18";09/07/2024 18.05.49;social_media;twitter;status;talk;keyword;IPB;IPB;"1,58E+18";maimura17;gd nama;alhamdulillah ditetima ipb iup tapi aku gambling aku gak ambil karena masih mau psikologi https://t.co/Qjv8nPxnfo;neutral;https://pbs.twimg.com/profile_images/1580540607956946946/6s4fQspl_normal.jpg;nan;https://twitter.com/maimura17/status/1810631436535464249;nan;"1,81E+18";"1,58E+18";nan;nan;no-take-out;nan;nan;nan
"1,84E+18";25/09/2024 07.43.15;social_media;twitter;status;talk;keyword;IPB;IPB;"1,74E+18";moodsholla;ra;"alhamdulillah ga jadi ambil itb, love you ipb😙";positive;https://pbs.twimg.com/profile_images/1836782675929239552/Sb91AFYa_normal.jpg;nan;https://twitter.com/moodsholla/status/1838741020009468237;akun yang keseribu karna lupa password;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+18";19/07/2024 17.58.07;social_media;twitter;status;talk;keyword;IPB;IPB;"1,76E+18";rarityraree;dhira;ALHAMDULILLAH GUYS AK LOLOS SV IPB😭 https://t.co/HQ6jE1Hldc;positive;https://pbs.twimg.com/profile_images/1814234715584606208/5_EO9_Vt_normal.jpg;nan;https://twitter.com/rarityraree/status/1814253378068992455;sjmp 61 | also a fangirling acc;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,93E+18";28/05/2025 17.50.55;social_media;twitter;status;talk;keyword;IPB;IPB;"1,61E+18";jahsyy_;fai 25;Alhamdulillah IPB aku datang🥺❤️ https://t.co/SlFuuk00E5;positive ;https://pbs.twimg.com/profile_images/1913620813242306560/QVbgXgY6_normal.jpg;;https://twitter.com/jahsyy_/status/1927678968184049910;IPB 62;;;;;no-take-out;;;
